event_id,event_type,severity,department,employee_id,location,created_at,resolved_at,status,requires_approval
EVT75EF0942,Vendor Delay,Warning,HR,EMPEBF6E82F,San Diego,2024-07-24 00:00:00,2024-07-29 00:00:00,Resolved,No
EVT3C923D12,Equipment Failure,Warning,Sales,EMP1B1BDD16,San Jose,2024-02-16 00:00:00,2024-02-21 00:00:00,Resolved,Yes
EVT50F31ECB,Power Outage,Warning,Procurement,EMP3764A7EA,Houston,2024-05-25 00:00:00,2024-05-31 00:00:00,Resolved,No
EVT9CAC9C56,Employee Injury,Critical,Manufacturing,EMPB907FFB3,Austin,2024-05-29 00:00:00,,Pending,Yes
EVTB37A7D73,Employee Injury,Critical,Operations,EMP47F34106,Philadelphia,2024-05-31 00:00:00,2024-06-02 00:00:00,Resolved,No
EVT8DF2A4F0,Employee Injury,Warning,Marketing,EMP010B4052,Phoenix,2024-02-27 00:00:00,,Pending,Yes
EVT041C2F3A,Power Outage,Critical,Marketing,EMP2598E685,San Diego,2024-01-20 00:00:00,2024-01-21 00:00:00,Resolved,Yes
EVT552DDD33,Power Outage,Critical,HR,EMPFA8EDC9B,Austin,2024-01-06 00:00:00,2024-01-08 00:00:00,Escalated,Yes
EVT2A4BF204,Compliance Issue,Normal,IT,EMPFC726D88,Austin,2024-05-27 00:00:00,2024-06-07 00:00:00,Resolved,No
EVTE86EE11F,Vendor Delay,Warning,Quality,EMP0E77EDE9,Phoenix,2024-04-16 00:00:00,2024-04-20 00:00:00,Resolved,Yes
EVT91374F71,Inventory Shortage,Warning,Quality,EMPE2754CE4,San Jose,2024-10-23 00:00:00,,Pending,No
EVT90E8D2A5,Employee Injury,Critical,HR,EMP62499BA2,Philadelphia,2024-07-05 00:00:00,,Pending,No
EVTC948EFE8,Inventory Shortage,Warning,Logistics,EMP1A03AE5C,Phoenix,2024-09-27 00:00:00,2024-10-04 00:00:00,Escalated,Yes
EVT82C4E0F0,Inventory Shortage,Warning,Manufacturing,EMPA6B09F45,Jacksonville,2024-01-02 00:00:00,2024-01-07 00:00:00,Resolved,No
EVT5256C828,Purchase Request,Normal,HR,EMP8E1F93A6,Los Angeles,2024-02-08 00:00:00,,Pending,No
EVT5D0C2CCC,Compliance Issue,Warning,Sales,EMP044DE662,San Jose,2024-08-09 00:00:00,,Pending,No
EVT50547E85,Inventory Shortage,Warning,HR,EMP29F7D3FA,San Jose,2024-01-19 00:00:00,2024-01-24 00:00:00,Resolved,No
EVTB42FA2E0,Equipment Failure,Critical,Manufacturing,EMP9DE18332,Philadelphia,2024-03-14 00:00:00,,Pending,No
EVT980B90C6,Compliance Issue,Critical,Operations,EMPDCE5BBD8,Dallas,2024-11-06 00:00:00,2024-11-07 00:00:00,Resolved,Yes
EVT821B3F20,Compliance Issue,Warning,Finance,EMPDEA0B09D,Dallas,2024-09-03 00:00:00,2024-09-09 00:00:00,Resolved,Yes
EVT11F88A3C,Machine Breakdown,Critical,Sales,EMP131E516A,Dallas,2024-03-28 00:00:00,2024-03-30 00:00:00,Resolved,No
EVT3B6407F0,Compliance Issue,Warning,Quality,EMPE3ACA855,Los Angeles,2024-02-21 00:00:00,2024-02-28 00:00:00,Resolved,No
EVT31426E18,Machine Breakdown,Normal,IT,EMPBACBF633,Phoenix,2024-08-27 00:00:00,,Pending,No
EVT0564BE52,Cyber Alert,Warning,Sales,EMPA5D83A9F,Houston,2024-05-06 00:00:00,2024-05-11 00:00:00,Resolved,No
EVTC465F967,Equipment Failure,Warning,HR,EMP65F4218A,New York,2024-09-20 00:00:00,,Pending,No
EVT34AEFB88,Compliance Issue,Warning,Logistics,EMP8EA23A4C,Phoenix,2024-01-26 00:00:00,2024-02-02 00:00:00,Resolved,No
EVTA810A3C9,Cyber Alert,Critical,Manufacturing,EMP98FACA86,Austin,2024-09-27 00:00:00,2024-09-28 00:00:00,Resolved,No
EVT6BE27FFC,Compliance Issue,Warning,Procurement,EMPEC75BD7F,Philadelphia,2024-01-24 00:00:00,,Pending,No
EVTEDC74635,Purchase Request,Warning,HR,EMP93031646,Los Angeles,2024-05-10 00:00:00,2024-05-16 00:00:00,Resolved,No
EVT8CAF808A,Equipment Failure,Critical,Logistics,EMP1112411F,San Diego,2024-09-30 00:00:00,2024-10-02 00:00:00,Resolved,No
EVTB9B46346,Purchase Request,Normal,Manufacturing,EMP87F861A1,San Jose,2024-07-14 00:00:00,2024-07-26 00:00:00,Resolved,No
EVT571DAE0A,Purchase Request,Normal,Procurement,EMP699DF2F1,Houston,2024-09-10 00:00:00,,Pending,Yes
EVTCA778FCB,Purchase Request,Normal,IT,EMP870DB1F0,Philadelphia,2024-11-05 00:00:00,,Pending,No
EVT012146A9,Employee Injury,Critical,HR,EMP8FBFBC71,San Diego,2024-09-24 00:00:00,2024-09-25 00:00:00,Resolved,Yes
EVT77081E52,Machine Breakdown,Warning,Marketing,EMP10A43969,San Diego,2024-10-14 00:00:00,,Pending,Yes
EVT9DD3133C,Machine Breakdown,Warning,HR,EMPC9948797,San Antonio,2024-11-11 00:00:00,2024-11-17 00:00:00,Resolved,No
EVT2FDE62F3,Employee Injury,Critical,HR,EMP17FF8CA7,Chicago,2024-01-31 00:00:00,,Pending,Yes
EVT711B2554,Equipment Failure,Normal,Procurement,EMPE7A0A343,San Diego,2024-01-07 00:00:00,2024-01-21 00:00:00,Resolved,Yes
EVT76AA54D9,Purchase Request,Warning,Finance,EMPC3C7E82C,New York,2024-02-17 00:00:00,2024-02-22 00:00:00,Resolved,No
EVTC25CE877,Cyber Alert,Normal,Quality,EMPFFC69297,Houston,2024-10-07 00:00:00,2024-10-14 00:00:00,Resolved,Yes
EVT4A9E2E6C,Employee Injury,Critical,Logistics,EMP3111D7E7,Houston,2024-11-01 00:00:00,2024-11-02 00:00:00,Escalated,Yes
EVT7F57BE9A,Power Outage,Warning,Finance,EMPC72F4ECF,Austin,2024-02-14 00:00:00,,Pending,Yes
EVTEC8C44F9,Employee Injury,Critical,IT,EMPFEF18781,New York,2024-01-19 00:00:00,2024-01-22 00:00:00,Escalated,No
EVT0B8EA8AC,Vendor Delay,Normal,Quality,EMP8ED5C24A,San Diego,2024-08-08 00:00:00,,Pending,No
EVTF8EF4A1A,Vendor Delay,Normal,Sales,EMP12407DF8,Houston,2024-03-06 00:00:00,2024-03-21 00:00:00,Resolved,Yes
EVTF42D7D85,Cyber Alert,Critical,Operations,EMP9B42FE63,New York,2024-09-29 00:00:00,2024-09-30 00:00:00,Escalated,Yes
EVTEFBBFBC1,Employee Injury,Normal,Sales,EMP5ADC544A,Austin,2024-09-08 00:00:00,,Pending,No
EVT6CD8A0C0,Customer Escalation,Warning,Quality,EMP25BF3802,Philadelphia,2024-07-10 00:00:00,2024-07-14 00:00:00,Escalated,No
EVT905BAF56,Customer Escalation,Critical,Operations,EMPDA429404,Houston,2024-02-06 00:00:00,2024-02-07 00:00:00,Resolved,Yes
EVTD634FFDC,Equipment Failure,Normal,IT,EMPBBECF3DA,Phoenix,2024-09-05 00:00:00,,Pending,No
EVT6DBFE921,Inventory Shortage,Warning,Procurement,EMP60E72565,Houston,2024-03-16 00:00:00,,Pending,No
EVTAE336E71,Machine Breakdown,Critical,Procurement,EMPE5332137,Dallas,2024-09-27 00:00:00,2024-09-29 00:00:00,Resolved,No
EVT2E48AB21,Machine Breakdown,Critical,Logistics,EMPD70DAB12,Los Angeles,2024-06-10 00:00:00,2024-06-11 00:00:00,Resolved,Yes
EVTA14B28F2,Employee Injury,Critical,Manufacturing,EMPBF00851F,San Antonio,2024-08-12 00:00:00,2024-08-13 00:00:00,Resolved,No
EVTACF01657,Customer Escalation,Critical,Operations,EMPC1CBDCE2,San Diego,2024-11-03 00:00:00,2024-11-05 00:00:00,Resolved,No
EVTE41078EF,Inventory Shortage,Warning,Finance,EMP6C884BFA,San Diego,2024-06-27 00:00:00,2024-07-04 00:00:00,Resolved,No
EVTFF17102F,Cyber Alert,Critical,Manufacturing,EMP63A1C27A,New York,2024-04-19 00:00:00,2024-04-21 00:00:00,Resolved,Yes
EVT1A8C45C6,Power Outage,Critical,Logistics,EMPD2EA6610,San Antonio,2024-08-27 00:00:00,,Pending,No
EVT9AA55BDA,Compliance Issue,Warning,IT,EMPA3C23B19,Austin,2024-05-20 00:00:00,2024-05-26 00:00:00,Resolved,No
EVTE2942064,Compliance Issue,Normal,Manufacturing,EMP0086439B,Phoenix,2024-03-29 00:00:00,2024-04-06 00:00:00,Resolved,No
EVT51EEAF5D,Employee Injury,Critical,Operations,EMPE177EFA2,Phoenix,2024-08-27 00:00:00,2024-08-28 00:00:00,Resolved,Yes
EVT1AEDCED0,Purchase Request,Normal,Marketing,EMPAF418C32,Austin,2024-03-20 00:00:00,2024-03-31 00:00:00,Resolved,No
EVT014CDBAF,Customer Escalation,Warning,Marketing,EMP4C0CF949,San Diego,2024-01-13 00:00:00,2024-01-18 00:00:00,Resolved,Yes
EVT31732837,Machine Breakdown,Critical,Manufacturing,EMP9896937B,Chicago,2024-09-20 00:00:00,,Pending,No
EVT1E14AB2B,Employee Injury,Critical,Operations,EMP48A71D66,New York,2024-02-07 00:00:00,2024-02-09 00:00:00,Resolved,Yes
EVT35B051A4,Inventory Shortage,Critical,Operations,EMP511DA982,Los Angeles,2024-08-07 00:00:00,2024-08-09 00:00:00,Resolved,No
EVT4382EB5D,Power Outage,Critical,HR,EMP689CCEF2,San Antonio,2024-05-25 00:00:00,2024-05-27 00:00:00,Resolved,Yes
EVTBABCF308,Machine Breakdown,Critical,HR,EMPE38B4CEE,San Antonio,2024-10-28 00:00:00,2024-10-31 00:00:00,Resolved,Yes
EVT378D262B,Equipment Failure,Critical,Manufacturing,EMP3E14909B,Chicago,2024-06-24 00:00:00,2024-06-26 00:00:00,Resolved,No
EVTD00735EC,Power Outage,Warning,Procurement,EMP5693D3D3,Philadelphia,2024-04-26 00:00:00,,Pending,No
EVTAF2513A7,Power Outage,Critical,IT,EMPFFCC5248,San Jose,2024-10-14 00:00:00,2024-10-15 00:00:00,Resolved,Yes
EVT524673F8,Cyber Alert,Critical,Manufacturing,EMP7061767F,Austin,2024-12-10 00:00:00,2024-12-13 00:00:00,Resolved,Yes
EVT515B64C8,Purchase Request,Normal,Procurement,EMP2DE5EBE5,San Jose,2024-07-03 00:00:00,2024-07-14 00:00:00,Resolved,Yes
EVT9ED5AD7A,Purchase Request,Normal,Marketing,EMP3EF9BED1,Phoenix,2024-03-23 00:00:00,2024-03-30 00:00:00,Resolved,Yes
EVT650E76E7,Machine Breakdown,Warning,Procurement,EMP46A583AB,Phoenix,2024-07-25 00:00:00,2024-07-31 00:00:00,Resolved,No
EVTBCF14EFC,Employee Injury,Warning,IT,EMPA92CF9A7,San Diego,2024-08-31 00:00:00,,Pending,No
EVT35C6B36D,Vendor Delay,Warning,Finance,EMP0872BC1A,San Diego,2024-02-12 00:00:00,2024-02-18 00:00:00,Resolved,Yes
EVTD9A8839F,Machine Breakdown,Critical,HR,EMPF7698A68,San Antonio,2024-07-23 00:00:00,2024-07-26 00:00:00,Resolved,No
EVT8E264D5A,Vendor Delay,Warning,Quality,EMPEEE38BFA,Chicago,2024-08-23 00:00:00,2024-08-29 00:00:00,Resolved,No
EVT7D9BD00B,Machine Breakdown,Critical,Operations,EMP70A9078D,San Jose,2024-05-12 00:00:00,2024-05-15 00:00:00,Escalated,No
EVTA7BCA089,Customer Escalation,Normal,Quality,EMP25253D09,San Jose,2024-02-23 00:00:00,2024-03-08 00:00:00,Resolved,Yes
EVT463077B0,Customer Escalation,Warning,Marketing,EMPB9F62B0C,Phoenix,2024-05-20 00:00:00,2024-05-26 00:00:00,Resolved,No
EVTCE2006DA,Purchase Request,Normal,Sales,EMP0ED568C7,Austin,2024-03-12 00:00:00,2024-03-19 00:00:00,Resolved,No
EVTCB25D57A,Cyber Alert,Critical,Quality,EMP69659557,Los Angeles,2024-03-03 00:00:00,2024-03-05 00:00:00,Resolved,No
EVT1F27CF52,Machine Breakdown,Warning,Finance,EMP4B8CD94B,San Diego,2024-01-22 00:00:00,2024-01-27 00:00:00,Resolved,Yes
EVT5E7A5A69,Customer Escalation,Critical,Quality,EMP32C8388B,Phoenix,2024-03-15 00:00:00,2024-03-18 00:00:00,Resolved,Yes
EVTD40AE9A6,Equipment Failure,Normal,Finance,EMPACCF9E4F,Austin,2024-11-12 00:00:00,2024-11-25 00:00:00,Resolved,No
EVTB01C6B84,Employee Injury,Critical,Finance,EMP1523078B,Houston,2024-10-09 00:00:00,,Pending,No
EVTB9ABD495,Customer Escalation,Warning,Operations,EMP8D7E61C4,Dallas,2024-11-18 00:00:00,,Pending,No
EVTE7274DB4,Employee Injury,Normal,IT,EMP6113B65D,New York,2024-01-11 00:00:00,2024-01-18 00:00:00,Escalated,Yes
EVT448558F7,Machine Breakdown,Normal,Finance,EMP381752B3,Jacksonville,2024-07-02 00:00:00,2024-07-16 00:00:00,Resolved,No
EVTBF84182A,Vendor Delay,Warning,Marketing,EMPC4690582,Los Angeles,2024-12-01 00:00:00,2024-12-05 00:00:00,Escalated,No
EVTF5C5A884,Cyber Alert,Critical,Marketing,EMP9B48AFBB,San Jose,2024-06-11 00:00:00,2024-06-13 00:00:00,Resolved,No
EVT0002E837,Machine Breakdown,Warning,Marketing,EMP8ED2C9CB,Phoenix,2024-04-15 00:00:00,,Pending,No
EVTED272F8C,Customer Escalation,Warning,Logistics,EMPDBDF1E7A,San Antonio,2024-01-05 00:00:00,2024-01-12 00:00:00,Resolved,No
EVT1A4AAC98,Vendor Delay,Warning,Quality,EMPA3B88ABB,New York,2024-10-19 00:00:00,2024-10-22 00:00:00,Resolved,No
EVTFC6259D1,Equipment Failure,Warning,HR,EMP040ADCC3,Austin,2024-02-09 00:00:00,,Pending,Yes
EVT173A231A,Equipment Failure,Critical,Quality,EMP9887B5F7,Philadelphia,2024-09-22 00:00:00,2024-09-24 00:00:00,Resolved,Yes
EVTD1689CE5,Vendor Delay,Warning,Operations,EMP890BC2C7,Jacksonville,2024-01-18 00:00:00,,Pending,No
EVTCD04F63F,Power Outage,Warning,HR,EMPE9F25A0B,San Diego,2024-01-13 00:00:00,2024-01-19 00:00:00,Resolved,No
EVT7CD0BE97,Inventory Shortage,Warning,Finance,EMPD8812D36,Los Angeles,2024-05-02 00:00:00,,Pending,Yes
EVT5B365876,Power Outage,Warning,HR,EMP8F30A1E4,San Antonio,2024-02-03 00:00:00,,Pending,No
EVTDE627913,Inventory Shortage,Warning,Manufacturing,EMP196A1A51,Jacksonville,2024-04-01 00:00:00,2024-04-05 00:00:00,Resolved,No
EVT9339612E,Vendor Delay,Normal,Procurement,EMPCEA459AD,Dallas,2024-11-20 00:00:00,2024-12-05 00:00:00,Resolved,Yes
EVT24FDB3BB,Compliance Issue,Critical,Procurement,EMP7D699CB8,San Jose,2024-08-10 00:00:00,2024-08-12 00:00:00,Resolved,No
EVTAC860551,Machine Breakdown,Warning,Finance,EMP030A4E1E,San Antonio,2024-06-30 00:00:00,2024-07-07 00:00:00,Resolved,Yes
EVT2213A836,Vendor Delay,Critical,Finance,EMP891399AD,Philadelphia,2024-09-20 00:00:00,2024-09-23 00:00:00,Resolved,Yes
EVT11291063,Vendor Delay,Normal,Finance,EMPA4821728,Houston,2024-04-02 00:00:00,,Pending,No
EVT0D372CB0,Vendor Delay,Critical,Quality,EMP091560C1,San Antonio,2024-10-31 00:00:00,2024-11-01 00:00:00,Resolved,No
EVTC1DE49A0,Equipment Failure,Critical,Quality,EMPAB39CA24,Jacksonville,2024-09-14 00:00:00,2024-09-16 00:00:00,Resolved,No
EVT4F8C4FF8,Purchase Request,Normal,Procurement,EMP3D13A237,Jacksonville,2024-05-20 00:00:00,2024-05-30 00:00:00,Resolved,No
EVTFFD998A2,Machine Breakdown,Normal,Procurement,EMP4F2856E6,Philadelphia,2024-05-20 00:00:00,2024-06-02 00:00:00,Resolved,Yes
EVT206E922B,Machine Breakdown,Warning,IT,EMP4EC01CAB,San Jose,2024-02-08 00:00:00,2024-02-15 00:00:00,Resolved,Yes
EVT95A9E3DD,Equipment Failure,Warning,Procurement,EMP3AA4FE4C,Dallas,2024-06-19 00:00:00,,Pending,No
EVT0888B55C,Inventory Shortage,Warning,Procurement,EMP19F67F5F,San Jose,2024-11-09 00:00:00,2024-11-15 00:00:00,Resolved,Yes
EVT68AB3791,Compliance Issue,Normal,HR,EMP63D7A8BF,Houston,2024-09-19 00:00:00,2024-10-02 00:00:00,Resolved,No
EVTB03D7CDA,Employee Injury,Warning,HR,EMPE53B38E0,Dallas,2024-11-06 00:00:00,2024-11-12 00:00:00,Resolved,No
EVTDEDFC0DD,Power Outage,Critical,Procurement,EMPAAA054A9,San Jose,2024-11-08 00:00:00,2024-11-09 00:00:00,Resolved,No
EVTEDC1358A,Employee Injury,Critical,Marketing,EMP4090A8DE,Dallas,2024-07-01 00:00:00,,Pending,No
EVT63F122B6,Equipment Failure,Critical,Sales,EMPFAE4D6A3,Jacksonville,2024-07-26 00:00:00,2024-07-27 00:00:00,Resolved,Yes
EVT2C7EBEED,Machine Breakdown,Critical,Logistics,EMP648BD6C7,Jacksonville,2024-06-24 00:00:00,,Pending,No
EVTB6FEC118,Equipment Failure,Critical,Quality,EMP55C366DB,Houston,2024-11-08 00:00:00,2024-11-09 00:00:00,Resolved,No
EVTC749925F,Power Outage,Critical,Sales,EMPA8BCC83D,Austin,2024-05-23 00:00:00,2024-05-26 00:00:00,Escalated,No
EVT8A9B326E,Cyber Alert,Warning,HR,EMP3651414B,San Diego,2024-10-13 00:00:00,2024-10-18 00:00:00,Resolved,No
EVT8BBFC43B,Power Outage,Critical,Sales,EMPC420EE60,Chicago,2024-01-26 00:00:00,2024-01-29 00:00:00,Resolved,No
EVT9C0C145E,Customer Escalation,Warning,Quality,EMP67ED2391,Phoenix,2024-05-15 00:00:00,2024-05-20 00:00:00,Resolved,No
EVTA6516C3F,Customer Escalation,Warning,Sales,EMP3855C778,Jacksonville,2024-08-14 00:00:00,2024-08-20 00:00:00,Resolved,No
EVT6B720C52,Cyber Alert,Normal,Marketing,EMP0D9E8C3A,San Jose,2024-09-29 00:00:00,,Pending,No
EVT30C0229C,Inventory Shortage,Normal,IT,EMP15FE9792,Chicago,2024-06-03 00:00:00,,Pending,No
EVTF9BB9AC4,Compliance Issue,Warning,Logistics,EMP21566065,Houston,2024-05-25 00:00:00,2024-05-31 00:00:00,Resolved,No
EVTFE9374F7,Cyber Alert,Critical,Sales,EMPAF9B2310,Jacksonville,2024-02-26 00:00:00,2024-02-27 00:00:00,Resolved,No
EVTA1CE0AB8,Cyber Alert,Critical,Quality,EMP68200AE5,San Diego,2024-11-06 00:00:00,2024-11-09 00:00:00,Resolved,Yes
EVT51BB1F12,Inventory Shortage,Warning,Quality,EMPAC02EB7F,Austin,2024-05-19 00:00:00,2024-05-23 00:00:00,Resolved,No
EVTA4081F4A,Purchase Request,Normal,Marketing,EMP5CD81AD5,Philadelphia,2024-10-16 00:00:00,2024-10-31 00:00:00,Resolved,No
EVT8F88C3A2,Machine Breakdown,Normal,Sales,EMPE71F33EE,Los Angeles,2024-03-31 00:00:00,2024-04-08 00:00:00,Resolved,No
EVT6BA1290C,Customer Escalation,Normal,Sales,EMPCDDF5FED,San Diego,2024-09-08 00:00:00,2024-09-22 00:00:00,Resolved,No
EVTBFB9ABC9,Vendor Delay,Warning,Finance,EMP61CFA1D0,Phoenix,2024-09-16 00:00:00,2024-09-23 00:00:00,Resolved,No
EVT88B58AE3,Customer Escalation,Warning,HR,EMPC3E85A1B,San Antonio,2024-04-24 00:00:00,2024-05-01 00:00:00,Resolved,Yes
EVTE6A3B645,Machine Breakdown,Warning,HR,EMPAC4489E8,Chicago,2024-09-23 00:00:00,,Pending,No
EVTC9233836,Inventory Shortage,Warning,Operations,EMP470E2258,Houston,2024-09-29 00:00:00,,Pending,Yes
EVTEEFE20B7,Purchase Request,Normal,Quality,EMP19A97297,Phoenix,2024-07-03 00:00:00,2024-07-13 00:00:00,Escalated,Yes
EVTB50684E9,Inventory Shortage,Warning,Manufacturing,EMP8A26B8A2,Phoenix,2024-01-24 00:00:00,2024-01-28 00:00:00,Resolved,Yes
EVT769C0CF1,Equipment Failure,Critical,Sales,EMPB1BECC62,Philadelphia,2024-08-21 00:00:00,,Pending,No
EVT20955D6E,Machine Breakdown,Normal,Quality,EMP2E643F10,Houston,2024-07-14 00:00:00,2024-07-23 00:00:00,Resolved,Yes
EVT743CEE03,Equipment Failure,Warning,Manufacturing,EMP01529B6C,New York,2024-08-07 00:00:00,2024-08-10 00:00:00,Resolved,No
EVTD687D59E,Inventory Shortage,Critical,Marketing,EMPD8C96611,Jacksonville,2024-06-25 00:00:00,2024-06-26 00:00:00,Resolved,Yes
EVT95D3ACD4,Purchase Request,Normal,Quality,EMP2B078F2B,Dallas,2024-06-09 00:00:00,2024-06-17 00:00:00,Resolved,No
EVTE3CB475A,Inventory Shortage,Normal,HR,EMP103ED22F,Los Angeles,2024-05-10 00:00:00,,Pending,No
EVT4E5B4ED6,Vendor Delay,Normal,Finance,EMP061917FF,Los Angeles,2024-01-29 00:00:00,2024-02-12 00:00:00,Escalated,No
EVTE17E41F1,Machine Breakdown,Critical,Manufacturing,EMPAB33875B,Houston,2024-08-14 00:00:00,,Pending,Yes
EVT984E9F85,Inventory Shortage,Normal,Sales,EMPEE94AC9A,San Antonio,2024-06-25 00:00:00,2024-07-08 00:00:00,Resolved,Yes
EVT9A0ABB56,Cyber Alert,Critical,HR,EMP3F3B34F7,Houston,2024-07-21 00:00:00,2024-07-23 00:00:00,Resolved,No
EVT8A173BD9,Power Outage,Normal,IT,EMP95FAE5A0,Dallas,2024-09-23 00:00:00,,Pending,No
EVTD4F865D9,Compliance Issue,Critical,HR,EMP68D11D1E,Houston,2024-09-05 00:00:00,2024-09-07 00:00:00,Resolved,Yes
EVT84A2FACD,Equipment Failure,Critical,HR,EMPA214F347,Dallas,2024-05-04 00:00:00,2024-05-05 00:00:00,Resolved,Yes
EVTF3D8DF53,Vendor Delay,Normal,Quality,EMPBA2B5814,Houston,2024-10-14 00:00:00,2024-10-29 00:00:00,Escalated,Yes
EVT56482984,Cyber Alert,Critical,Quality,EMPF9FEA6B5,Dallas,2024-01-21 00:00:00,2024-01-24 00:00:00,Resolved,No
EVT8CD9A0DD,Power Outage,Critical,IT,EMPF6FCA7B3,San Jose,2024-06-27 00:00:00,2024-06-28 00:00:00,Resolved,No
EVTE47EDF1A,Compliance Issue,Critical,Sales,EMP0D6A47A6,New York,2024-12-06 00:00:00,2024-12-09 00:00:00,Resolved,Yes
EVT2B6A4746,Compliance Issue,Normal,Quality,EMP20EC61A2,Philadelphia,2024-07-23 00:00:00,2024-08-07 00:00:00,Resolved,No
EVT29D49E59,Purchase Request,Normal,Quality,EMP94D16A0E,New York,2024-01-06 00:00:00,2024-01-16 00:00:00,Resolved,No
EVT46D701D0,Purchase Request,Normal,Procurement,EMP634CE435,Phoenix,2024-08-10 00:00:00,2024-08-20 00:00:00,Resolved,No
EVTD3D35401,Employee Injury,Critical,IT,EMP68541E87,Dallas,2024-01-29 00:00:00,2024-01-30 00:00:00,Escalated,Yes
EVT717B71BC,Inventory Shortage,Normal,Sales,EMP7ECAFE0E,Los Angeles,2024-10-09 00:00:00,2024-10-20 00:00:00,Resolved,No
EVT64A31A67,Inventory Shortage,Critical,Logistics,EMP7CDA627A,Dallas,2024-08-07 00:00:00,2024-08-09 00:00:00,Resolved,No
EVTD9F3568B,Customer Escalation,Warning,Logistics,EMPADBFE157,San Antonio,2024-03-04 00:00:00,2024-03-11 00:00:00,Resolved,Yes
EVTE03CC0A6,Employee Injury,Critical,Quality,EMPC7A62970,Philadelphia,2024-07-01 00:00:00,2024-07-02 00:00:00,Resolved,Yes
EVTA534F035,Purchase Request,Normal,Quality,EMPED71F4E9,Los Angeles,2024-05-27 00:00:00,2024-06-08 00:00:00,Resolved,No
EVTE0D23BFE,Compliance Issue,Warning,HR,EMP55A1C067,Jacksonville,2024-04-02 00:00:00,2024-04-08 00:00:00,Resolved,No
EVTB28EF0E4,Compliance Issue,Normal,Finance,EMP9BE296B5,San Antonio,2024-10-24 00:00:00,2024-11-07 00:00:00,Resolved,No
EVT62127924,Power Outage,Critical,Quality,EMP2BCA7314,Philadelphia,2024-01-01 00:00:00,,Pending,No
EVT042EA28A,Vendor Delay,Warning,Manufacturing,EMP4220E52F,Austin,2024-08-31 00:00:00,2024-09-07 00:00:00,Resolved,Yes
EVTA2AE1B75,Equipment Failure,Critical,Sales,EMPFC726D88,Philadelphia,2024-04-25 00:00:00,2024-04-26 00:00:00,Resolved,No
EVTB5A311F4,Inventory Shortage,Warning,Marketing,EMP6C0B70CA,Dallas,2024-04-18 00:00:00,2024-04-24 00:00:00,Resolved,No
EVTBEE7B292,Purchase Request,Critical,Procurement,EMP0944F962,San Jose,2024-07-24 00:00:00,2024-07-25 00:00:00,Resolved,No
EVTAB8FFAF4,Employee Injury,Warning,Finance,EMP5587734A,Phoenix,2024-04-14 00:00:00,2024-04-17 00:00:00,Resolved,No
EVT2C391455,Equipment Failure,Warning,Quality,EMPF672B7F8,Houston,2024-06-19 00:00:00,2024-06-22 00:00:00,Resolved,No
EVT5AB79E40,Employee Injury,Critical,Quality,EMPEC17BBC0,Phoenix,2024-11-24 00:00:00,,Pending,No
EVT65E8ADF6,Customer Escalation,Normal,IT,EMP903FFC11,Austin,2024-08-31 00:00:00,2024-09-07 00:00:00,Resolved,Yes
EVTCA02101B,Equipment Failure,Critical,Logistics,EMP54C81D3D,Los Angeles,2024-08-20 00:00:00,2024-08-21 00:00:00,Resolved,No
EVT584866CA,Equipment Failure,Warning,HR,EMP8A7B925D,Jacksonville,2024-04-18 00:00:00,,Pending,No
EVT5B2D2B16,Customer Escalation,Critical,IT,EMPC94B2E76,Dallas,2024-02-18 00:00:00,2024-02-19 00:00:00,Escalated,No
EVT1C7C8BE5,Power Outage,Warning,Procurement,EMP1301F8FA,San Diego,2024-06-28 00:00:00,2024-07-05 00:00:00,Resolved,No
EVTE48C79FF,Power Outage,Critical,Procurement,EMP6309E4DE,Houston,2024-02-10 00:00:00,,Pending,No
EVT8B23903D,Customer Escalation,Normal,Operations,EMP54DA6FA1,Houston,2024-02-25 00:00:00,,Pending,No
EVTC18243A5,Equipment Failure,Warning,Manufacturing,EMP21C8A399,Los Angeles,2024-10-01 00:00:00,2024-10-07 00:00:00,Resolved,Yes
EVT3114F4C3,Equipment Failure,Warning,Operations,EMP37524BA0,Philadelphia,2024-08-17 00:00:00,2024-08-22 00:00:00,Resolved,No
EVT847875BD,Inventory Shortage,Normal,Procurement,EMPFF01E7BE,New York,2024-09-15 00:00:00,2024-09-27 00:00:00,Escalated,No
EVT374CDEDF,Inventory Shortage,Critical,Procurement,EMP1E6C3593,Phoenix,2024-04-02 00:00:00,2024-04-04 00:00:00,Resolved,No
EVTD431CBD9,Compliance Issue,Critical,Marketing,EMPBE994149,Austin,2024-03-16 00:00:00,,Pending,No
EVT33BA4ABA,Purchase Request,Warning,Sales,EMPC07DA49A,Dallas,2024-09-07 00:00:00,2024-09-14 00:00:00,Resolved,No
EVT50147D86,Machine Breakdown,Warning,Sales,EMP6A921403,Los Angeles,2024-06-04 00:00:00,2024-06-08 00:00:00,Resolved,Yes
EVTBC4D0678,Power Outage,Critical,IT,EMP8D48FE1B,Chicago,2024-03-22 00:00:00,,Pending,No
EVTFECE398D,Inventory Shortage,Warning,IT,EMPFF1457E4,New York,2024-10-03 00:00:00,2024-10-09 00:00:00,Resolved,Yes
EVTD669DCB9,Inventory Shortage,Normal,Operations,EMPA8BCC83D,San Jose,2024-05-04 00:00:00,,Pending,No
